studentid,userid
620085906,85906
620085907,85907
620085908,85908
620085909,85909
620085910,85910
620085911,85911
620085912,85912
620085913,85913
620085914,85914
620085915,85915
620085916,85916
620085917,85917
620085918,85918
620085919,85919
620085920,85920
620085921,85921
620085922,85922
620085923,85923
620085924,85924
620085925,85925
620085926,85926
620085927,85927
620085928,85928
620085929,85929
620085930,85930
620085931,85931
620085932,85932
620085933,85933
620085934,85934
620085935,85935
620085936,85936
620085937,85937
620085938,85938
620085939,85939
620085940,85940
620085941,85941
620085942,85942
620085943,85943
620085944,85944
620085945,85945
620085946,85946
620085947,85947
620085948,85948
620085949,85949
620085950,85950
620085951,85951
620085952,85952
620085953,85953
620085954,85954
620085955,85955
620085956,85956
620085957,85957
620085958,85958
620085959,85959
620085960,85960
620085961,85961
620085962,85962
620085963,85963
620085964,85964
620085965,85965
620085966,85966
620085967,85967
620085968,85968
620085969,85969
620085970,85970
620085971,85971
620085972,85972
620085973,85973
620085974,85974
620085975,85975
620085976,85976
620085977,85977
620085978,85978
620085979,85979
620085980,85980
620085981,85981
620085982,85982
620085983,85983
620085984,85984
620085985,85985
620085986,85986
620085987,85987
620085988,85988
620085989,85989
620085990,85990
620085991,85991
620085992,85992
620085993,85993
620085994,85994
620085995,85995
620085996,85996
620085997,85997
620085998,85998
620085999,85999
620086000,86000
620086001,86001
620086002,86002
620086003,86003
620086004,86004
620086005,86005
620086006,86006
620086007,86007
620086008,86008
620086009,86009
620086010,86010
620086011,86011
620086012,86012
620086013,86013
620086014,86014
620086015,86015
620086016,86016
620086017,86017
620086018,86018
620086019,86019
620086020,86020
620086021,86021
620086022,86022
620086023,86023
620086024,86024
620086025,86025
620086026,86026
620086027,86027
620086028,86028
620086029,86029
620086030,86030
620086031,86031
620086032,86032
620086033,86033
620086034,86034
620086035,86035
620086036,86036
620086037,86037
620086038,86038
620086039,86039
620086040,86040
620086041,86041
620086042,86042
620086043,86043
620086044,86044
620086045,86045
620086046,86046
620086047,86047
620086048,86048
620086049,86049
620086050,86050
620086051,86051
620086052,86052
620086053,86053
620086054,86054
620086055,86055
620086056,86056
620086057,86057
620086058,86058
620086059,86059
620086060,86060
620086061,86061
620086062,86062
620086063,86063
620086064,86064
620086065,86065
620086066,86066
620086067,86067
620086068,86068
620086069,86069
620086070,86070
620086071,86071
620086072,86072
620086073,86073
620086074,86074
620086075,86075
620086076,86076
620086077,86077
620086078,86078
620086079,86079
620086080,86080
620086081,86081
620086082,86082
620086083,86083
620086084,86084
620086085,86085
620086086,86086
620086087,86087
620086088,86088
620086089,86089
620086090,86090
620086091,86091
620086092,86092
620086093,86093
620086094,86094
620086095,86095
620086096,86096
620086097,86097
620086098,86098
620086099,86099
620086100,86100
620086101,86101
620086102,86102
620086103,86103
620086104,86104
620086105,86105
620086106,86106
620086107,86107
620086108,86108
620086109,86109
620086110,86110
620086111,86111
620086112,86112
620086113,86113
620086114,86114
620086115,86115
620086116,86116
620086117,86117
620086118,86118
620086119,86119
620086120,86120
620086121,86121
620086122,86122
620086123,86123
620086124,86124
620086125,86125
620086126,86126
620086127,86127
620086128,86128
620086129,86129
620086130,86130
620086131,86131
620086132,86132
620086133,86133
620086134,86134
620086135,86135
620086136,86136
620086137,86137
620086138,86138
620086139,86139
620086140,86140
620086141,86141
620086142,86142
620086143,86143
620086144,86144
620086145,86145
620086146,86146
620086147,86147
620086148,86148
620086149,86149
620086150,86150
620086151,86151
620086152,86152
620086153,86153
620086154,86154
620086155,86155
620086156,86156
620086157,86157
620086158,86158
620086159,86159
620086160,86160
620086161,86161
620086162,86162
620086163,86163
620086164,86164
620086165,86165
620086166,86166
620086167,86167
620086168,86168
620086169,86169
620086170,86170
620086171,86171
620086172,86172
620086173,86173
620086174,86174
620086175,86175
620086176,86176
620086177,86177
620086178,86178
620086179,86179
620086180,86180
620086181,86181
620086182,86182
620086183,86183
620086184,86184
620086185,86185
620086186,86186
620086187,86187
620086188,86188
620086189,86189
620086190,86190
620086191,86191
620086192,86192
620086193,86193
620086194,86194
620086195,86195
620086196,86196
620086197,86197
620086198,86198
620086199,86199
620086200,86200
620086201,86201
620086202,86202
620086203,86203
620086204,86204
620086205,86205
620086206,86206
620086207,86207
620086208,86208
620086209,86209
620086210,86210
620086211,86211
620086212,86212
620086213,86213
620086214,86214
620086215,86215
620086216,86216
620086217,86217
620086218,86218
620086219,86219
620086220,86220
620086221,86221
620086222,86222
620086223,86223
620086224,86224
620086225,86225
620086226,86226
620086227,86227
620086228,86228
620086229,86229
620086230,86230
620086231,86231
620086232,86232
620086233,86233
620086234,86234
620086235,86235
620086236,86236
620086237,86237
620086238,86238
620086239,86239
620086240,86240
620086241,86241
620086242,86242
620086243,86243
620086244,86244
620086245,86245
620086246,86246
620086247,86247
620086248,86248
620086249,86249
620086250,86250
620086251,86251
620086252,86252
620086253,86253
620086254,86254
620086255,86255
620086256,86256
620086257,86257
620086258,86258
620086259,86259
620086260,86260
620086261,86261
620086262,86262
620086263,86263
620086264,86264
620086265,86265
620086266,86266
620086267,86267
620086268,86268
620086269,86269
620086270,86270
620086271,86271
620086272,86272
620086273,86273
620086274,86274
620086275,86275
620086276,86276
620086277,86277
620086278,86278
620086279,86279
620086280,86280
620086281,86281
620086282,86282
620086283,86283
620086284,86284
620086285,86285
620086286,86286
620086287,86287
620086288,86288
620086289,86289
620086290,86290
620086291,86291
620086292,86292
620086293,86293
620086294,86294
620086295,86295
620086296,86296
620086297,86297
620086298,86298
620086299,86299
620086300,86300
620086301,86301
620086302,86302
620086303,86303
620086304,86304
620086305,86305
620086306,86306
620086307,86307
620086308,86308
620086309,86309
620086310,86310
620086311,86311
620086312,86312
620086313,86313
620086314,86314
620086315,86315
620086316,86316
620086317,86317
620086318,86318
620086319,86319
620086320,86320
620086321,86321
620086322,86322
620086323,86323
620086324,86324
620086325,86325
620086326,86326
620086327,86327
620086328,86328
620086329,86329
620086330,86330
620086331,86331
620086332,86332
620086333,86333
620086334,86334
620086335,86335
620086336,86336
620086337,86337
620086338,86338
620086339,86339
620086340,86340
620086341,86341
620086342,86342
620086343,86343
620086344,86344
620086345,86345
620086346,86346
620086347,86347
620086348,86348
620086349,86349
620086350,86350
620086351,86351
620086352,86352
620086353,86353
620086354,86354
620086355,86355
620086356,86356
620086357,86357
620086358,86358
620086359,86359
620086360,86360
620086361,86361
620086362,86362
620086363,86363
620086364,86364
620086365,86365
620086366,86366
620086367,86367
620086368,86368
620086369,86369
620086370,86370
620086371,86371
620086372,86372
620086373,86373
620086374,86374
620086375,86375
620086376,86376
620086377,86377
620086378,86378
620086379,86379
620086380,86380
620086381,86381
620086382,86382
620086383,86383
620086384,86384
620086385,86385
620086386,86386
620086387,86387
620086388,86388
620086389,86389
620086390,86390
620086391,86391
620086392,86392
620086393,86393
620086394,86394
620086395,86395
620086396,86396
620086397,86397
620086398,86398
620086399,86399
620086400,86400
620086401,86401
620086402,86402
620086403,86403
620086404,86404
620086405,86405
620086406,86406
620086407,86407
620086408,86408
620086409,86409
620086410,86410
620086411,86411
620086412,86412
620086413,86413
620086414,86414
620086415,86415
620086416,86416
620086417,86417
620086418,86418
620086419,86419
620086420,86420
620086421,86421
620086422,86422
620086423,86423
620086424,86424
620086425,86425
620086426,86426
620086427,86427
620086428,86428
620086429,86429
620086430,86430
620086431,86431
620086432,86432
620086433,86433
620086434,86434
620086435,86435
620086436,86436
620086437,86437
620086438,86438
620086439,86439
620086440,86440
620086441,86441
620086442,86442
620086443,86443
620086444,86444
620086445,86445
620086446,86446
620086447,86447
620086448,86448
620086449,86449
620086450,86450
620086451,86451
620086452,86452
620086453,86453
620086454,86454
620086455,86455
620086456,86456
620086457,86457
620086458,86458
620086459,86459
620086460,86460
620086461,86461
620086462,86462
620086463,86463
620086464,86464
620086465,86465
620086466,86466
620086467,86467
620086468,86468
620086469,86469
620086470,86470
620086471,86471
620086472,86472
620086473,86473
620086474,86474
620086475,86475
620086476,86476
620086477,86477
620086478,86478
620086479,86479
620086480,86480
620086481,86481
620086482,86482
620086483,86483
620086484,86484
620086485,86485
620086486,86486
620086487,86487
620086488,86488
620086489,86489
620086490,86490
620086491,86491
620086492,86492
620086493,86493
620086494,86494
620086495,86495
620086496,86496
620086497,86497
620086498,86498
620086499,86499
620086500,86500
620086501,86501
620086502,86502
620086503,86503
620086504,86504
620086505,86505
620086506,86506
620086507,86507
620086508,86508
620086509,86509
620086510,86510
620086511,86511
620086512,86512
620086513,86513
620086514,86514
620086515,86515
620086516,86516
620086517,86517
620086518,86518
620086519,86519
620086520,86520
620086521,86521
620086522,86522
620086523,86523
620086524,86524
620086525,86525
620086526,86526
620086527,86527
620086528,86528
620086529,86529
620086530,86530
620086531,86531
620086532,86532
620086533,86533
620086534,86534
620086535,86535
620086536,86536
620086537,86537
620086538,86538
620086539,86539
620086540,86540
620086541,86541
620086542,86542
620086543,86543
620086544,86544
620086545,86545
620086546,86546
620086547,86547
620086548,86548
620086549,86549
620086550,86550
620086551,86551
620086552,86552
620086553,86553
620086554,86554
